"country","region","GII_2012","maternal_mortality_ratio","adolescent_fertility_rate_gii","seats_parlim_female_gii","labor_participation_female_gii","labor_participation_male_gii","ifpri_hunger_index","ifpri_under5_mortality","ifpri_undernourishment","ifpri_under5_underweight","labor_participation_female","labor_participation_total_ilo","labor_participation_total_nat","labor_participation_ratio_ilo","secondary_school_female","secondary_school_male","secondary_school_female_ratio","contraceptive_prevalence","hiv_rate_female","married_by_18_rate","adolescent_fertility_rate","labor_participation_female_ilo","labor_force_female_percent","account_at_financial_inst_female","female_legislators_officials_mgrs","mortality_under5_female","contrib_family_workers_female","credit_card_female","educational_attainment_femae","mortality_rate_female_child","belief_beating_justified","mean_stunting","mean_malnutrition","secondary_education"
"Morocco","Africa",-0.206748416135736,-0.569824490919521,-1.22482685908262,-0.71536586274494,-1.41207636172915,-0.28627540427169,-0.905581458763458,-0.470303369962067,-0.728317307979593,-0.932922795960292,-1.0114384073473,-0.556896758145434,-0.475942744316319,-1.4644309025314,-0.0575450340870674,-0.00476079089727562,-0.335128208687883,0.845882301475612,0.211293001050528,-0.610676359966994,-0.815337175179412,-1.03821915211192,-1.29544129976281,-0.0530555202728168,-1.18829074341984,-0.506541907588894,1.64589598567528,-0.554232532469703,NA,-0.735382272800331,1.31924717800775,-0.632824729291356,-0.722201047888904,-0.645431300712499
"Mozambique","Africa",0.914218674530986,0.966754837224361,1.59004725217745,1.95836738170931,1.80808023482362,0.832094445670117,1.11419505889693,1.00119797163704,1.44820454537303,0.168362255768587,2.11624531596678,1.47111216363385,1.5625192943346,1.68469621726633,-1.53526947824498,-1.75602467962983,-0.883496088668147,-1.04976704303205,0.99481452749254,1.45155836867037,1.90470165785475,1.9559912542444,1.45315636825964,0.389543410194381,NA,1.24009383984133,1.83088374934074,-0.331347244163644,NA,0.795435879895372,-0.097152202340108,1.06201981683549,0.297061041869451,-1.58425049608353
"Myanmar","Asia",-0.263609065662309,-0.175829791395449,-1.1950922734003,-1.32217057070619,1.21574373712997,0.722985192017256,NA,0.139318614414705,NA,0.886997416642517,NA,0.724456731303979,NA,1.09966616182676,-0.612192100617177,-0.424578732771924,0.327058443865227,0.136241178995601,-0.546167187065623,NA,-1.19365388962587,1.00584148384937,1.0199546138574,NA,NA,-0.0299200621524366,NA,NA,NA,NA,NA,0.676201546172466,1.07418588675879,-1.04476543698484
"Namibia","Africa",-0.117395966879693,-0.175829791395449,-0.144470245958157,0.61201943592029,0.332623867841245,-0.940930926188844,0.734721894972857,-0.281110340327896,1.10590288891105,0.383019511614046,-0.243196407251437,-0.945768053839009,-0.300031956353568,0.672835878786029,-0.0484287523091124,-0.238846199803952,1.07618362026923,-0.0931242885872724,0.959085273336117,-0.982850708300201,0.0126050852121363,-0.42424897347677,0.764865509308403,NA,0.842476661135284,-0.0394524990611656,-0.763367075742294,NA,-0.852642158090104,-0.49390522194489,-0.463244733802567,0.0599946510278125,0.342774268039412,-0.441924481266018
"Nepal","Asia",0.126292531091334,-0.294028201252671,0.643496274623446,1.38948796799564,1.50652710872503,1.47311131088066,0.600070127128831,-0.154981653905116,0.0789979195250899,1.49363748751012,3.18030683721935,2.19346325241571,3.15899155107716,1.05866692748545,-0.199175877022297,-0.109969812682929,-0.2865087003678,0.330715640287812,-0.407873956271941,1.25019538169904,0.543756588017443,2.11788828173669,1.01370571497809,-0.328466552956147,-1.02396351093621,-0.0944473273807568,-0.433926718217361,-0.77425516604972,NA,-0.217304236419567,-0.819238160948819,1.34642299920994,1.88988126622904,-0.618553041540322
"Nicaragua","Americas",-0.0686582672854875,-0.589524225895725,1.10686023483967,2.05318061732825,-0.308176525118253,0.436573401178502,-0.354733317583352,-0.617453504121977,0.214626877745877,-0.680933843446057,-0.442707997525473,-0.00580733684095955,0.156616647608376,-0.589617845595784,NA,NA,1.1486114874958,1.02891708857416,-0.466722139588401,0.811362941127052,0.867162887342216,-0.544123572037157,-0.354883995399298,-0.751850678205918,1.30301789939258,-0.678859036323614,-0.506153001089873,-0.392347921197017,NA,-0.799776153028448,-0.948001740980443,-0.414010652929614,-0.768628543217771,-0.278735050577803
"Niger","Africa",1.92958741607693,1.36074953674843,3.3047416931915,-0.497295420821367,-0.674348178237966,1.78680041513264,0.967302221248902,1.4636698218539,-0.269762258756933,2.10961048254492,-0.269219593274618,0.591064822648703,0.584500091673368,-1.04283827016642,-1.89563930962013,-1.74404340165725,-1.46963234561146,-1.05262696158046,0.725794260903007,2.6444604776936,2.96352609251208,-0.302605052294261,-0.86158332400183,-1.32427777524822,NA,1.96382578052715,-0.954987883708837,-0.713157029001561,NA,2.88238299819754,1.13746330031605,1.70523399092655,2.29487187932854,-1.53433372904949
"Nigeria","Africa",NA,1.51834741655806,1.26544469181207,-1.1230627759064,-0.243557998097127,-1.84108226882493,0.318525521636777,1.44264837411677,-0.534561653378469,1.03632420331762,-0.283677065858363,-0.806723956952075,-0.731511086405179,0.327234348147562,NA,NA,-0.394310472304366,-0.983702924563665,0.931342558344072,0.759517758274665,1.13303192618761,-0.359224751430741,0.259579046001987,-0.0881346425577842,NA,1.76364460544383,NA,-0.674624309777481,NA,1.58474874511578,0.54919047389706,0.798285470389408,0.951331591427022,NA
"Oman","Asia",-1.05153520910196,-0.837740886595891,-1.26199509118553,-0.848104392611463,-1.29899393944218,0.65479190848422,NA,-0.974818115653188,NA,-0.419611966764628,-1.14244433309405,-0.751897644230691,-1.00837683605957,-1.52500672716833,0.892732909111958,0.868300180367377,0.283694688482285,-0.97111928295064,-0.78408198533074,NA,-1.19013026703996,-0.969213857141359,-2.15715614333816,1.80294162233835,-1.42566624550323,-1.00516168435319,NA,1.15442039000491,-0.0710264883446083,NA,NA,-1.23635473839994,-0.540062412367964,0.274189138106975
"Pakistan","Asia",0.792374425545473,0.0605670283189947,-0.796153248829106,0.242247817006404,-1.60054706554077,0.886649072496546,0.844891523208879,0.349533091786006,0.201709834105802,1.66163012251961,-1.35255802038894,-0.247721470088488,-0.240104347312111,-1.9298018505616,-0.409110470504862,-0.476384143363357,-0.721523665841906,-0.240614373726954,-0.635700494539951,-0.160734237355206,-0.809933263064675,-1.28946919516752,-2.12301713368693,-1.24863079534737,-2.01346242961457,0.784736661355109,1.75959549365249,-0.701231278984176,-1.12533519722272,-0.425120849883037,NA,0.899976143157019,1.38846431667728,-0.549437517954725
"Panama","Americas",0.27250562987395,-0.601344066881447,0.388274414183493,-0.952398951792303,-0.152015084817199,0.777539818843687,-0.856617179547449,-0.743582190544757,-0.424766782437833,-0.858259402622741,-0.325121451588716,0.121367118298416,0.0960896663592723,-0.397934992554247,0.338909203534843,0.32452196538696,0.821172534614084,-0.204661111975453,-0.429731852932341,NA,0.285849283337187,-0.313221241135749,-0.314611572768248,-0.223166720226852,1.59606196613905,-0.851909429435927,-0.854585383552054,0.352324468308805,0.188090137484549,NA,NA,-0.621250181171465,-0.93433898808388,0.656244393482915
"Papua New Guinea","Oceania",1.19852192216385,-0.0576313815382271,0.0438487966965655,-1.50231571838218,0.978809138052504,-0.368107344511335,NA,0.0552328234661849,NA,0.131030559099811,1.24880335051792,0.845979030768362,0.900918032360951,1.28339164985623,NA,NA,NA,-0.742325799077449,0.870812998361427,-0.310714944892468,-0.1060421189361,1.17791236530968,0.888590619368521,NA,NA,0.135797687183932,NA,NA,NA,NA,NA,0.985958500619064,0.248490739063867,-1.32698715829269
"Peru","Americas",-0.669756562280687,-0.699842741762465,-0.2857095279492,0.280173111253982,0.82803257500321,1.07759026638905,-0.844376109743447,-0.785625086019018,-0.360181564237458,-0.904924023458711,0.649855510198894,0.728413274935757,0.688260415474855,0.386314521673125,0.562744404592233,0.741893020524484,0.270932914972738,1.98246159792482,-0.405351891272665,-0.456727908844089,-0.335671686941015,0.67364293126602,0.371098514616163,-0.512757002640275,0.0780340523777078,-0.758051589103825,-0.153355292081253,0.373665407028986,0.273209332647318,-0.786116845101272,-1.19879616483289,0.0765297197705134,-0.847198150697392,0.31450652686524
"Philippines","Asia",-0.417945114377293,-0.573764437914762,-0.340222935033462,0.337061052625349,-0.146630207565438,0.354741460938858,0.0981862651647347,-0.638474951859107,0.0144127013247153,0.663007236629863,-0.133898738345092,-0.00467689280764303,0.0803886661757663,-0.22286137219636,0.829601083663516,0.916835104322596,0.969605815164084,0.859228588034881,-0.507915867909923,-0.710663498325169,-0.436513063023835,-0.171229586706878,-0.0972118394563373,0.300933552340123,2.84931873664909,-0.607732391696942,-0.208076207831137,-0.297675212279486,0.635726039964856,-0.799776153028448,-1.0439432319844,0.303611330503606,0.487056638138353,0.759917678861311
"Romania","Europe",-1.15713355822274,-0.857440621572094,-0.77880807384775,-0.838623069049569,-0.205863857334804,-1.62286376151921,-0.905581458763458,-0.890732324704668,-1.0577019208015,-1.03558496179943,-0.604408041614882,-1.01868140756274,-0.949463321260124,0.452026120580904,0.903480783764105,0.934302940939719,0.464894151047488,0.370182516255938,-0.468403516254586,NA,-0.88988923132004,-0.634361261565584,0.571162712677111,0.671037813032278,0.431697541397227,-0.920836280929815,0.0557835157773405,0.715503670576926,1.39889064550211,NA,NA,-1.02139884474483,-0.96719536939354,1.61042259409519
"Rwanda","Africa",-0.450436914106763,0.375762787938253,-0.612789970454771,3.16249547406991,1.82961974383066,1.1730608633353,0.355248731048784,-0.0288529674823353,0.782976797909174,-0.130291317581618,2.14516004080407,1.91085334711321,2.02276372127776,1.55319969744964,-0.207271434137105,-0.18680351725978,0.0294736688128171,-0.161762333749229,0.982204202496155,-0.736586089751363,-0.654898141139172,2.03207406750318,1.30244793509108,0.0255285647414115,NA,0.792802569508649,NA,-0.393107428043139,NA,1.27058466279072,-0.375719163062117,1.29020376548476,0.152778671770511,-1.43258031932624
"Saudi Arabia","Asia",1.72651366776774,-0.869260462557816,-0.94482617724073,-1.74883013099144,-1.86979092812879,-0.368107344511335,-0.905581458763458,-0.974818115653188,-0.91561444076068,-0.354281497594271,-1.83928922445751,-2.15307774536181,-2.08142409366258,-1.97031766343323,0.922575427613658,0.64184798939401,0.0296739478544812,-0.95967960875698,-2.00770385414656,NA,-1.21823742528722,-1.85876286602212,-2.54626308351461,-0.630045749439505,-1.57254111898596,-0.887839383938061,NA,-0.014374705149173,0.43119869715394,-0.963687848154566,NA,-1.27603890338242,-0.8229129992946,0.349064288658038
"Senegal","Africa",0.57305477737155,0.493961197795474,0.730222149530227,2.18591914719478,0.736489661723282,1.58222056453352,0.171632683988749,0.202382957626095,0.240460965026027,0.121697634932617,NA,1.40045976280747,NA,0.303251624836563,-1.40962120681681,-1.19133624085735,-0.801022767804935,-1.16559374424285,1.34201880905965,0.503069264522679,0.585159334134118,0.778920251185496,0.501133249137681,-1.12284951067022,NA,0.50609619786918,0.174837890921989,-0.694120056104576,-1.58417636784179,0.357362361373785,1.10464121128838,-0.318658423180039,0.189563533454151,-1.42874056801593
"Serbia","Europe",NA,-0.916539826500705,-1.01668475930635,1.31363737950048,NA,NA,-0.905581458763458,-1.01686101112745,-0.767068438899818,-1.0729166584682,-0.626798415985407,-1.00511617536337,-1.10751424089786,0.20379585212066,0.972917036897812,0.989403028600197,0.571451938981539,0.247206018674098,-0.829479155317723,-1.19393466705635,-1.11166747616316,-0.702481861478399,0.36652917921075,1.74178450876558,0.484376177053037,-1.08948708777656,-0.423035430689649,2.0036910753609,0.354686721121722,-0.978322820933683,-1.14998382730456,-1.40666594644976,-1.13362008341856,1.55090644878537
"Sierra Leone","Africa",1.40971862040541,2.54273363532065,1.08951505985832,-0.535220715068945,0.747259416226803,-1.05004017984171,1.27332896634896,2.7249566860817,0.776518276089136,0.747003554134608,0.433408087842052,-0.335330554136452,-0.429475698303109,1.40030458280151,-0.627616972089244,-0.87476351000039,-1.03842448508433,-1.33289897932512,1.01162829415439,1.23167924496605,0.969700863219138,0.461318951931824,1.08227988774691,-0.752482389548567,NA,2.68609119245778,0.0149082013040847,-0.584172027539558,NA,1.63401982013881,1.90499522834768,0.880960814102913,0.768121552167724,-1.1541983493287
"Somalia","Africa",NA,2.97612780479713,0.192521725108189,-0.449888803011894,-0.792815477776697,0.000136386567064787,NA,2.61984944739605,NA,NA,NA,-0.154460187069687,NA,-0.856562091740135,NA,NA,-2.27008263275257,-1.2513913006953,0.556395561784912,1.0224468998832,1.08153570846101,-0.451674157515779,-0.648173575790719,-0.0223747008049679,NA,2.07894828780949,NA,-0.635916229931513,NA,0.51151740798049,1.37479225174688,0.886748088162858,1.52988961014059,NA
"South Africa","Africa",-0.06053531735312,0.218164908128624,-0.243585531565906,2.1385125293853,-0.453568210915786,-2.18204868649012,-0.856617179547449,-0.176003101642246,-0.896238875300567,-0.410279042597435,-0.706721700206335,-1.34368286992071,-1.25260502811289,0.348939941968255,0.703258668769949,0.598851601012829,0.725095177396374,0.624715267064862,0.976739728331055,-1.18282498501655,-0.221844531006496,-0.752024109824002,0.518422029795661,1.17291887332636,0.511302398144087,-0.12231137372935,-1.04048023849483,0.0612298080384278,0.895504468670922,-0.805630142140095,NA,0.281564572180005,-0.282925515161932,0.980703379204191
"Sri Lanka","Asia",-0.547912313295173,-0.825921045610168,-0.94482617724073,-1.20839468796345,-0.954361795329511,-0.0680568969659722,0.391971940460791,-0.911753772441798,0.466509228727338,0.793668174970578,-0.595956052148441,-0.403156941843012,-0.493543843923714,-0.891620065486489,0.916820142604776,0.877553893568404,0.635917319003176,0.287244878351906,-0.25865177714806,-0.838424841782837,-1.05434576359344,-0.5520857010131,-0.666098326757595,1.98976345120654,-0.316578238312456,-1.02056023628267,0.0240356753402469,-0.523781242929213,0.894922082139242,NA,NA,-0.678571752812828,0.597054088609822,1.11509467506507
"Sudan","Africa",1.09292357304307,1.91234211608214,-0.17916059592087,0.526687523863239,-1.15898713089641,-0.040779583552757,1.78745389811706,0.812004942002867,1.46112158901311,1.78295813669313,-0.746312663254978,-0.908463538596697,-0.796233053599777,-1.21465172269125,0.53614324629328,0.325634717540411,NA,-1.32384257058847,0.572788984280211,0.364198239025214,0.708809881905792,-0.75556288162174,-1.09472875478744,-1.17804047835432,NA,0.574289784985473,NA,-0.714363718071885,NA,-0.190961285417155,NA,0.949581349385122,1.52774680266388,-1.13307971712199
"Suriname","Americas",-0.0199205676912821,-0.4516260810623,-0.627657263295933,-0.639515274249784,-0.642038914727403,-1.10459480666813,-0.697483272095418,-0.533367713173457,-0.347264520597383,-0.680933843446057,NA,-1.43524847606558,NA,-0.467004037249932,-1.50922497201669,-2.16428851185617,1.90378556321303,0.0984902541565245,0.598429978439526,-0.441253708860086,-0.673878318380788,-1.37749518501599,-0.34278250933084,NA,NA,-0.73312060026561,NA,NA,-0.168345546826869,NA,NA,-1.14375835344081,-0.572918793677624,-0.04643009630399
"Swaziland","Africa",0.451210528386036,0.296963848033438,0.190043842967995,0.31809840550156,-0.475107719922828,-0.818183015829379,0.245079102812763,1.02221941937417,0.660264883328462,-0.680933843446057,NA,-0.231330127664519,NA,-0.28670604113487,0.277109399790637,0.268960061218615,0.430825140498713,0.531767914241378,0.952780110837925,-1.1744927234867,0.376518749993129,-0.144246720666898,0.0269806369552952,-0.016422307483805,NA,0.782536868222326,NA,0.716795193312091,NA,-0.190961285417155,-0.38245189927292,0.250699110526963,-0.675773552560037,0.11483945872907
"Syrian Arab Republic","Asia",0.662407226627593,-0.688022900776743,-0.588011149052834,-0.620552627125995,-2.11749528170978,-0.70907376217652,-0.905581458763458,-0.848689429230408,-0.876863309840455,-0.27961810425672,-1.33938575563111,-0.893767840489999,-0.636425891874532,-2.05640630506512,0.57168454470023,0.539351373993505,0.271941394005683,0.587536325935468,-2.00770385414656,-0.755102226484358,-0.526848980010297,-1.49294633781042,-2.28407994720524,-0.41066005724476,-1.43311657122722,-0.915703430286653,-0.146495493088089,-0.388981055032241,-0.759445186098309,-0.981249815489507,NA,0.0291291893747707,-0.390065888997779,-0.468802740438195
"Tajikistan","Asia",-1.0677811089667,-0.707722635752947,-0.855622420193756,-0.0990798312217977,0.268005340820119,-0.231720777445261,0.477659429088808,0.160340062151835,0.963815408870223,-0.195621786751975,0.26570270576097,-0.0318074651068647,0.145829699100375,0.445453593366894,0.890873044769712,1.01187029838707,-0.319588873397364,-0.216100786169112,-0.367941260450058,-0.78843127260375,-0.625348065522164,-0.063740541794893,0.421660464186559,-1.28985907845784,NA,0.0140758005032366,-0.227565833788221,-0.643547408068463,1.54555750821748,-0.697331343574625,2.18777014920144,0.496520465835117,-7.49282352970996e-05,1.70833625250812
"Thailand","Asia",-0.889076210454611,-0.774701734672039,-0.575621738351865,-0.269743655335899,0.612637484932791,0.436573401178502,-0.80765290033144,-0.911753772441798,-0.612063915218919,-0.382280270095853,0.196307414101729,0.171671697786725,0.24051532863137,0.594266066067624,0.407966199903341,0.206596123195781,0.706162748654595,1.79956980675369,0.0175143402727558,-0.405147242230745,-0.665564961316459,0.175123918081573,0.657040919819452,2.2617479284252,0.0988957780545285,-0.950900120411192,0.563351871224174,-0.0830164302975281,-0.506772629424891,NA,NA,-0.849434129820738,-0.677202090877848,-0.48800149698975
"Timor-Leste","Asia",NA,0.218164908128624,-0.196505770902226,1.89199811677605,-0.755121337014374,-0.368107344511335,2.10572171302112,-0.0288529674823353,1.38361932717266,3.00557120259553,-0.632581364615397,-1.51324882825011,-0.930470851091819,-0.809567406102271,0.399050014821927,0.290165047443755,0.373202091080547,-0.975695152628103,-2.00770385414656,-0.444031129370035,-0.173692140090568,-1.09616590227445,-0.752797390222916,NA,-1.33814092772924,0.241387757557547,0.572082594333308,NA,NA,NA,1.98073851071923,1.79617686901141,2.55986573728253,NA
"Togo","Africa",0.784251475613105,0.218164908128624,-0.146948128098351,-0.705884539183046,1.50652710872503,0.627514595071006,0.28180231222477,1.14834810579695,-0.0178799077754721,0.327021966610883,1.69409015696255,1.34845954934542,1.36835339346994,1.39459218626269,-1.03023748501765,-0.656099138370132,-2.07943807556634,-1.06835651359675,0.977580416664148,-0.119072929705966,0.392131703806702,1.59415582637886,1.16621538360094,-0.933072794064735,NA,0.768604845048029,0.365721631489618,-0.697943914288792,-1.24721659676515,0.183694017728255,-0.124924739209674,-0.0326017339313125,0.412772645612166,-0.56863627450628
"Trinidad and Tobago","Americas",-1.28710075714062,-0.78258162866252,-0.709427373922326,0.839571201405758,0.133383409526107,0.204716237166176,-0.905581458763458,-0.575410608647717,-0.48289347881817,-0.979587416796262,0.226667816243035,0.271150391082104,0.37055830096379,0.0138722509087285,0.649530505023696,0.546467531314979,0.797760816221246,-0.482073211171696,0.655596785089801,-1.04395395951909,-0.74331865724053,0.184413102301297,0.139059244980888,2.12161833315145,1.31135122870631,-0.78298257794204,-0.991960868434457,0.801873200292229,0.390185827439161,-0.829046098586683,-1.17523158809507,-1.54390701701418,-0.904339683409843,0.548731356794208
"Tunisia","Africa",-1.693248253759,-0.743182158710113,-1.38341131605502,0.773201936472496,-1.44977050249148,-0.927292269482238,-0.905581458763458,-0.827667981493278,-1.02540931170132,-1.00758618929784,NA,-1.07802948601735,-1.05512037224238,-1.44227406739289,0.368767427557656,0.143364475759002,0.777663490573528,0.96647553360044,0.450048487648738,-1.4050186258125,-1.42423281317027,-1.04131555528861,-1.33497614768813,-0.126458464011812,NA,-0.841643728149604,-0.577347505224801,-0.32715864214491,-0.615856652193244,NA,NA,-1.2991879996222,-0.994337597431954,-0.301773558439669
"Turkey","Asia",-0.840338510860406,-0.885020250538779,-0.736684077464457,-0.411963508764316,-1.3097636939457,-0.736351075589734,-0.905581458763458,-0.848689429230408,-1.02540931170132,-1.06358373430101,-0.752095579485648,-0.546157571509502,-0.551174958894784,-1.35821287386283,0.756216336897182,0.917492438683507,-0.473341032933805,1.43407221626627,-0.438138736263264,-0.716218339345068,-0.698495700272333,-0.79227720769745,-1.1586716860592,0.248857667135722,-1.53146643741748,-0.703790025161828,1.03996608489353,2.38163660732402,-0.381423382807458,-0.849535060477448,NA,-0.856048157317818,-0.977195137618219,-0.401607092507753
"Uganda","Africa",0.386226928927096,0.257564378081031,1.63960489498132,1.56015179210974,1.26959250964757,0.368380117645465,0.832650453404876,0.727919151054347,1.15111254165131,0.0936988624310357,NA,1.04041472713928,NA,1.3191090346584,-1.812791185605,-1.83205276380069,-0.52873802266284,-0.585602262624314,0.906542252517849,1.09651144681518,1.74230810260218,1.28805545321276,0.980653543981109,-0.638583927706295,0.709337255111886,0.684279441624656,1.06218954897892,-0.564495022676873,-0.989544592073018,0.865683749235136,0.526467489185597,0.691634276998987,0.137064750274587,-0.827819487952269
"Ukraine","Europe",-1.0677811089667,-0.837740886595891,-0.845710891632981,-0.999805569601775,0.0472253734979392,-1.39100659750689,-0.905581458763458,-0.953796667916058,-1.02540931170132,-1.11024835513698,-0.176114254419004,-0.512809588820659,-0.455364484965209,0.580611802621123,0.998478603689762,1.02001018589014,0.363515926882259,0.843975689110002,-0.0295642063804121,-1.04117653900914,-0.914377143165996,-0.201751182359801,0.961631254663504,0.577698683978031,1.20217361952773,-1.003695155598,-1.05429904687606,1.38573175077625,1.36839855066483,-1.03978970660598,-1.20300412496464,-0.379838177528032,-0.921482143223579,1.87344555885149
"Uruguay","Americas",-0.832215560928038,-0.849560727581613,-0.0304876675092462,-0.592108656440312,0.171077550288431,-0.040779583552757,-0.905581458763458,-0.953796667916058,-0.760609917079781,-0.802261857619578,0.223294501652318,0.56506475921352,0.289655956672057,0.162648600244545,0.317819357613048,-0.34770594000514,1.08092528951543,1.27677669610345,-0.99005062693835,NA,-0.234485243612326,0.404699227485442,0.438036053455479,-0.196983947472329,1.11051516384827,-1.00222862684281,-0.996775955190061,2.79098792792268,0.200740026760338,NA,NA,-0.975100652265265,-0.827198614248034,0.180115231004357
"Uzbekistan","Asia",NA,-0.853500674576853,-1.17526921627875,0.0621026693304087,-0.254327752600648,-0.28627540427169,-0.868858249351451,-0.133960206167986,-0.689566177059369,-0.755597236783608,NA,-0.306504326498173,NA,-0.0983758950749779,0.974241423356975,1.03975790455135,0.309689485470942,0.849695526206832,-0.761383400337248,-0.935634559631063,-0.546391398998111,-0.413632793071179,0.053873314578159,-0.324761923599019,NA,-0.286562594310529,NA,-0.433852141746339,NA,-0.763188721080654,NA,-0.407947794390623,-0.786485272190412,NA
"Zambia","Africa",1.24725962175806,0.769757487462325,1.93942863394476,-0.667959244935468,1.11881594659828,1.20033817674852,1.43246287380099,0.580769016894437,1.97780333461611,0.336354890778077,-0.173801023575904,1.50163413280722,0.544947763286014,0.842127392733593,-1.12592838929329,-1.30998338705445,-0.189524701414127,-0.210380949072282,0.594646880940611,0.830804884696698,1.49142242839817,1.46985787064204,0.691944921108726,-0.22178189209213,NA,1.19536471280806,2.08883482989138,-0.324472202636415,NA,0.81885183634196,1.15766150894846,1.36130456107837,0.364202342806582,-0.386248087266509
"Zimbabwe","Africa",0.60554657710102,1.28195059684362,-0.169249067360095,-0.0611545369742198,1.6465339172708,1.7322457883062,0.502141568696812,0.244425853100356,1.03485914889063,-0.27961810425672,0.734121380843629,2.09568023605079,0.649221921154237,1.07076623927033,NA,NA,-0.122956391455019,0.956465818680988,0.970014221666317,0.250323998117292,0.0355560496032021,1.90689135764716,0.922049956731162,0.472748962399566,NA,0.684279441624656,-0.397813527576937,-0.101102202116515,-0.453960759847492,-0.46024478455292,-0.195618469423114,0.364239915893509,-0.244354980581027,0.398981055692081
